timestamp,content,textblob_sentiment,vader_sentiment
2024-06-06 23:55:48,"$TSLAanother pump and dump 
Back to low 170s tomorrowBearish",0.0,-0.5719
2024-06-07 00:04:52,$TSLAAH always drop lol trashBearish,0.8,0.1779
2024-06-07 00:03:39,$TSLAupdated Model 3 at 1.99% financing? Laaaaaaawd.,0.0,0.0
2024-06-07 00:01:29,$TSLAdump and pump,0.0,0.0
2024-06-07 00:00:29,"$GME$SPY$QQQ$NVDA$TSLA$gmehit $80 premarket during meme mania 2.0 last month,  Mr. Kitty now up $300 million unrealized on his calls 😵‍💫🤯😅",0.0,-0.0772
2024-06-06 17:56:50,"$GMEanyway those who really think it's not Scam Street and/ or markets not broken$spy$qqq$nvda$tslajust look how one person can move markets like Mr. Kitty 😆, he up $112 million today atm😵‍💫🤯😅",0.2,0.7716
2024-06-06 23:58:58,$TSLAI remember when tsla was the ultimate meme stock. What happened. So boring now.,-0.5,-0.4572
2024-06-06 23:58:05,$TSLALoaded today 177.5 puts 6/14 ⛔️🛑🩸🥵🙈Bearish,0.0,-0.0803
2024-06-06 23:55:48,"$TSLAanother pump and dump 
Back to low 170s tomorrowBearish",0.0,-0.5719
2024-06-06 23:55:48,"$TSLAanother pump and dump 
Back to low 170s tomorrowBearish",0.0,-0.5719
2024-06-06 23:54:58,"$TSLADo you know anyone struggling with opioid addiction or PTSD? We might have a solution. If you're interested, please send me a message.",0.25,0.5423
2024-06-06 23:52:41,$TSLAand dont forget to cast your vote YES before the 13th if you like a horse to dump on your head. 50% off all hard hats at Home depot till the 13th. Just show em you are long shares.Bearish,-0.08541666666666667,0.5572
2024-06-06 23:51:32,$TSLA$AAPL$amznimagine buying this scams and not$gme$amcBullish,0.0,-0.6705
2024-06-06 23:50:40,$TSLA,0.0,0.0
2024-06-06 23:48:29,$TSLAsoon we will see this 4 month consolidation explode up. The longer its taking the bigger the move!Bullish,0.0,0.0
2024-06-06 23:47:44,$GMEMOASS!!!!$TSLA$NVDABullish,0.0,0.0
2024-06-06 23:47:09,$TSLAis Elon buying Gme? why you guys sitting around here pumping this scam all day.Bearish,0.0,-0.657
2024-06-06 23:44:23,$NVDA$QQQ$AMD$TSLA$LULUYes your 0DTE options are cool and addicting but the small cap market is SIGNIFICANTLY better for the fact it provides same returns regularly PLUS you dont risk losing 100% on a trade despite price being HIGHER than where you bought it due to Greeks!Bullish,0.10357142857142856,0.8686
2024-06-06 23:44:00,$TSLAcan we do a GME type squeeze,0.0,0.0
2024-06-06 23:44:00,$TSLAmag 7 stocks all buy back their stock and pump their stocks. Tsla does the opposite and CEO does a $56 billion reverse buyback dilution and bulls celebrate.Bearish,0.0,0.0
2024-06-06 23:40:54,$TSLAwe all know tmrw is going to be REDDDDDD 🩸 💩🤡Bearish,0.0,0.0
2024-06-06 23:40:27,"$TSLA""This is one of the key reasons the award also requires Elon to hold any shares he receives upon exercise of stock options for five years after he exercises the options — which can only serve to incentivize him to continue delivering value to Tesla and our stockholders."" - Robyn DenholmBullish",0.0,0.7964
2024-06-06 23:40:23,$TSLAyeah pretty much,0.225,0.4939
2024-06-06 23:32:52,$TSLAIf Elon can do this I think Tesla can solve FSD too.Bullish,0.0,0.2023
2024-06-06 23:38:49,$TSLADan Ives - Wedbush: On the Musk $56 billion comp package this has been an area of hot button contention among some investors but we would expect the 2018 package will be overwhelming reapproved and given green light next week at Tesla’s shareholder meeting.  One overhang removed next weekBullish,0.15833333333333335,0.0
2024-06-06 23:34:21,"$TSLAF,him and the board 🧲🐻💊🤣🤣🤣",0.0,0.8625
2024-06-06 21:23:08,$TSLA99 fast.  37 slow.  Chapter 11 in 2026?Bearish,-0.05000000000000002,0.0
2024-06-06 23:33:10,$TSLAffie has little to do with Tsla just interesting its up . probably doesnt move this one penny ..,0.15625,0.4019
2024-06-06 23:32:52,$TSLAIf Elon can do this I think Tesla can solve FSD too.Bullish,0.0,0.2023
2024-06-06 23:29:50,$TSLAthis is going to run soon IMO.Bullish,0.0,0.0
2024-06-06 23:26:37,"$TSLADumb bears, watch out 
 
1. Fed might lower rates soon, bullish for car market and Tesla 
2. Trump might win 2024, extremely bullish for Tesla 
3. Blackrock owns a shit ton of this stock, they are waiting to buy more 
4. Hedge funds are shorting, but just wait until someone covers, it will be too late to run for the door 
5. If Tesla a. Self driving b. Robotics c. Taxi is a success, Tesla earnings will literally go to the moon 
6. GME might short squeeze 
7. June 12 CPI will beat 
8. Smart money already buying calls for 2026 
 
You have so many better targets to pick, I am glad you picked Tesla. LOL. 
 
A rocket will be shoved up the bears a$$ 
 
I am adding long calls just to F with bears. Real short squeeze is Tesla.Bullish",0.24566326530612242,0.9725
2024-06-06 23:25:04,"$TSLA8/8 🤖🚕 binary decision 

beep boop bop beep
1001001",0.0,0.0
